ID	TD1	TD2	BM1	TD3	BM2	BM3	TD4	TD5	TD6	BM4	TD7	TD8	BM5	TD9	BM6	BM7	BM8	BM9	TD10	BM10
UniRef50_P44171	1.14948e-05	0	1.04497e-05	0	0	3.65978e-05	0	0	0	1.12299e-05	1.89674e-06	5.99482e-07	6.93282e-06	0	6.77619e-06	0	4.43388e-05	2.21549e-05	0	1.97077e-05
UniRef50_P44439: Poly(A) polymerase I	4.61665e-06	9.87042e-07	7.13777e-05	2.53448e-06	1.4365e-05	8.684e-05	9.28876e-07	8.49159e-07	1.65043e-06	3.85797e-05	2.15238e-06	0	3.44277e-05	1.17835e-06	3.90541e-05	2.05281e-06	8.63681e-05	5.01581e-05	3.11881e-06	7.54547e-05
UniRef50_P44799: Cytochrome c-type protein TorY	2.68237e-06	4.65206e-07	5.05421e-05	1.66139e-05	3.42418e-06	1.24242e-05	3.22673e-07	9.56601e-07	1.16388e-05	6.37928e-06	2.46614e-05	0	1.12338e-06	7.26827e-08	4.41285e-06	0	8.74351e-07	4.93378e-07	2.2106e-07	5.13472e-06
UniRef50_P44849|g__Rothia.s__Rothia_mucilaginosa	1.87022e-05	5.54059e-05	2.13261e-06	6.93451e-05	2.94152e-06	1.11156e-06	1.69201e-05	1.7485e-05	2.37161e-05	5.72002e-06	3.54782e-05	1.18721e-05	7.71615e-07	4.67681e-06	4.69575e-07	1.15492e-05	5.55975e-07	1.61939e-06	1.91695e-05	2.29526e-06
UniRef50_P44903: Probable transport protein HsrA|g__Haemophilus.s__Haemophilus_parainfluenzae	0.000161134	1.79171e-05	1.37326e-05	0.00011635	0.000110825	3.88245e-06	2.95103e-05	7.73014e-05	0.000101917	1.0018e-05	3.10102e-05	5.17115e-06	6.14283e-06	5.53799e-05	7.74261e-05	2.07068e-06	1.66262e-05	7.28036e-06	0.000104879	2.78826e-05
UniRef50_P44935: Outer membrane protein assembly factor BamA|g__Haemophilus.s__Haemophilus_parainfluenzae	0.000194654	1.80426e-05	1.30395e-05	0.000114385	0.000102026	6.92686e-06	3.01508e-05	7.5758e-05	0.000112935	1.26566e-05	3.90027e-05	4.88379e-06	7.01431e-06	5.38036e-05	8.01217e-05	5.96552e-06	1.50976e-05	7.23791e-06	0.0001138	2.36832e-05
UniRef50_P45031|g__Haemophilus.s__Haemophilus_haemolyticus	2.12524e-07	0	1.2131e-05	3.40344e-08	8.87655e-07	8.24019e-05	0	0	1.17629e-07	3.44563e-05	3.17279e-07	0	3.24602e-05	0	3.46682e-05	0	1.19278e-05	4.45542e-05	8.48669e-08	7.22604e-05
UniRef50_P45073: Lipopolysaccharide export system ATP-binding protein LptB|g__Neisseria.s__Neisseria_subflava	1.23709e-05	0	0	4.45028e-06	0	4.63674e-07	5.75769e-06	5.1452e-05	1.1363e-05	6.81103e-06	6.19011e-05	2.4082e-06	8.51298e-07	5.66387e-06	0	0	1.71699e-06	0	4.14384e-07	0
UniRef50_P45095: Dipeptide transport ATP-binding protein DppD	0.00016435	1.67748e-05	7.97862e-05	0.000116682	0.000115742	9.86892e-05	2.54246e-05	6.82372e-05	9.91583e-05	5.02637e-05	3.64e-05	4.99142e-06	3.19553e-05	5.72076e-05	0.000118475	5.1244e-06	0.000110265	4.64772e-05	9.33134e-05	0.000116652
UniRef50_P45104: Ribosomal large subunit pseudouridine synthase B|g__Haemophilus.s__Haemophilus_haemolyticus	9.70521e-07	0	1.12948e-05	3.38037e-07	3.55291e-06	7.85996e-05	0	0	1.08713e-06	3.13646e-05	7.76016e-07	0	2.39108e-05	3.65765e-07	3.78304e-05	9.26128e-07	3.86559e-05	4.80665e-05	7.57274e-08	6.50467e-05
UniRef50_P45271: 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	0.000150898	1.37744e-05	3.23995e-05	0.000104048	7.83188e-05	8.7982e-05	2.34441e-05	6.5767e-05	7.61684e-05	3.89333e-05	3.29767e-05	4.40234e-06	2.9126e-05	4.37242e-05	8.99233e-05	6.54971e-06	9.43129e-05	4.551e-05	5.98733e-05	9.80441e-05
UniRef50_P46494|g__Haemophilus.s__Haemophilus_influenzae	0	0	2.25153e-05	9.74667e-08	0	0	0	0	3.67661e-07	0	0	0	0	1.10849e-07	0	1.97681e-06	0.000103144	0	0	0
UniRef50_P52215: Thioredoxin reductase	2.11213e-06	4.83731e-06	2.17472e-06	2.18469e-05	3.30896e-06	7.14421e-07	1.43115e-05	9.86036e-06	4.12565e-06	6.89385e-06	1.00795e-05	3.59039e-05	1.49952e-05	1.06641e-05	2.83114e-06	7.61503e-06	2.24135e-06	3.3141e-06	5.03305e-06	1.04503e-05
UniRef50_P56792: 50S ribosomal protein L14, chloroplastic|g__Haemophilus.s__Haemophilus_pittmaniae	4.91085e-05	0	0	3.16719e-05	0	0	0	0	2.73425e-05	0	0	0	0	0	0	0	7.71076e-06	0	0	0
UniRef50_P56989: FK506-binding protein|g__Neisseria.s__Neisseria_flavescens	1.2627e-05	0	0	6.84174e-06	0	3.6816e-07	4.44971e-06	4.12163e-05	8.55351e-06	9.98071e-06	9.46774e-05	2.09065e-06	0	7.23793e-06	0	0	4.72356e-07	0	5.74509e-07	0
UniRef50_P59221: Capsular polysaccharide biosynthesis protein CpsC	5.19407e-06	4.42989e-05	4.96634e-07	1.6448e-06	0	2.06354e-06	1.6573e-05	2.33427e-05	1.87678e-05	1.86111e-06	4.24788e-06	9.15802e-06	5.65898e-06	7.64555e-06	0	1.37339e-05	7.34951e-07	4.16132e-07	1.11136e-05	2.2535e-07
UniRef50_P59657: Bifunctional folate synthesis protein|g__Streptococcus.s__Streptococcus_infantis	1.4774e-05	8.97948e-06	0	1.59762e-05	0	3.7906e-07	4.77858e-06	6.33231e-06	1.17108e-05	2.1391e-06	1.29981e-05	1.12466e-05	7.92426e-07	1.09132e-05	3.16371e-07	6.19241e-06	6.04766e-07	3.37681e-07	1.02767e-05	1.87476e-07
UniRef50_P64285: Transcription elongation factor GreA|g__Streptococcus.s__Streptococcus_infantis	1.87319e-05	6.48084e-06	9.69931e-07	1.82745e-05	0	6.65565e-07	6.19205e-06	1.08376e-05	2.00169e-05	6.27056e-06	1.36227e-05	1.37897e-05	1.37063e-06	1.49872e-05	6.07202e-07	4.58643e-06	8.48783e-07	6.43704e-07	2.26332e-05	6.97178e-07
UniRef50_P64285: Transcription elongation factor GreA|g__Streptococcus.s__Streptococcus_pseudopneumoniae	0	0	4.64384e-05	0	0	0	0	0	0	0	0	0	0	0	1.20454e-05	0	5.00026e-05	2.79979e-05	0	2.09115e-05
UniRef50_P66029: Transcription termination factor Rho	1.9766e-06	5.69683e-06	1.9325e-07	1.97929e-05	4.34229e-06	4.81906e-07	1.73418e-05	8.84547e-06	3.91385e-06	3.53288e-06	1.07129e-05	3.32833e-05	1.27887e-05	1.08613e-05	2.28442e-07	4.30717e-06	2.71885e-07	1.887e-06	4.93044e-06	5.30733e-06
UniRef50_P67530: Probable tautomerase SP_1017|g__Streptococcus.s__Streptococcus_salivarius	4.91993e-06	4.60527e-05	1.14149e-06	1.46066e-06	0	0	1.84677e-05	2.29413e-05	1.68122e-05	2.56918e-06	4.04768e-06	7.8109e-06	0	4.75865e-06	0	9.49281e-06	1.19629e-06	0	1.06495e-05	0
UniRef50_P83851: Inosine-uridine preferring nucleoside hydrolase	2.02721e-07	2.71204e-06	0	2.22928e-06	3.51402e-07	8.98308e-06	9.172e-06	2.35725e-06	8.17465e-07	9.92759e-06	7.05478e-06	9.37598e-06	0	9.65384e-06	5.12429e-06	3.11866e-06	0.000188835	7.73435e-06	6.64501e-07	1.50389e-05
UniRef50_Q02000: Anthranilate phosphoribosyltransferase|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	1.11149e-05	5.04066e-06	0.000125681	1.04195e-05	0.000241792	0.000245528	6.87934e-06	0	2.00279e-05	0.000207252	1.17559e-05	1.51457e-06	0.000188458	5.0922e-06	0.00012176	0.000211924	0.000201698	0.00023337	1.20584e-05	9.87781e-05
UniRef50_Q02001: Anthranilate synthase component 1	6.02533e-05	0.000224613	0.000160748	3.38893e-05	0.000261008	0.000254827	9.53529e-05	6.03891e-05	0.000112637	0.000221305	4.686e-05	3.69023e-05	0.000198111	3.34947e-05	0.000162532	0.000232119	0.000229756	0.000251696	7.43751e-05	0.000134187
UniRef50_Q03268	0.000190532	1.75071e-05	7.5905e-05	0.000117383	9.25291e-05	0.000104474	3.08674e-05	7.5212e-05	0.000105254	4.40411e-05	3.69005e-05	5.08033e-06	3.41364e-05	5.63575e-05	0.000114392	9.56275e-06	0.000101385	4.98834e-05	0.000104273	8.62384e-05
UniRef50_Q044E9: Signal recognition particle receptor FtsY|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	4.47995e-06	3.58343e-06	1.08103e-05	6.51537e-06	2.09111e-05	3.14445e-06	1.41492e-06	0	9.13928e-06	1.72524e-05	5.92224e-06	9.09096e-07	7.99789e-06	3.04274e-06	6.40042e-05	9.63743e-06	5.00323e-06	4.1961e-05	5.48064e-06	2.39089e-05
UniRef50_Q0I5X5: Transcriptional regulator, BolA protein family|g__Haemophilus.s__Haemophilus_parainfluenzae	0.000211365	2.38269e-05	1.06407e-05	0.000145481	0.000121488	7.29539e-06	3.19696e-05	8.83355e-05	0.000114821	1.44353e-05	4.53772e-05	8.03787e-06	4.97235e-06	7.90956e-05	8.08338e-05	6.8719e-06	2.35069e-05	1.04131e-05	0.000102996	2.43986e-05
UniRef50_Q126M1: Tryptophan synthase beta chain|g__Rothia.s__Rothia_mucilaginosa	6.87052e-06	2.68527e-05	9.39287e-07	4.44215e-05	0	3.13811e-07	5.68855e-06	1.0023e-05	1.18745e-05	2.66197e-06	1.07714e-05	5.68321e-06	4.59074e-07	2.28482e-06	5.64565e-07	4.3455e-06	1.76944e-07	1.59601e-06	1.11198e-05	1.60245e-06
UniRef50_Q1CQ37: Minor capsid protein	3.68074e-06	8.78082e-06	1.43302e-05	1.0331e-06	1.42483e-05	1.86455e-06	9.80061e-06	2.84478e-06	4.02988e-05	6.16546e-05	1.25718e-06	1.97993e-06	0	1.05319e-06	2.5771e-06	1.23653e-06	3.98884e-06	3.85627e-05	1.11495e-06	7.04023e-06
UniRef50_Q21LG2: tRNA (guanine-N(1)-)-methyltransferase|g__Haemophilus.s__Haemophilus_parainfluenzae	0.000136037	2.99149e-05	2.54586e-05	8.66701e-05	0.000186022	7.43717e-05	3.23064e-05	0.000109351	6.35667e-05	4.83617e-05	4.63917e-05	6.05531e-06	2.21739e-05	4.03689e-05	0.000146035	1.11192e-05	6.04759e-05	5.10871e-05	0.000103605	0.000103006
UniRef50_Q2P135: Probable Fe(2+)-trafficking protein|g__Haemophilus.s__Haemophilus_parainfluenzae	0.000223866	2.00101e-05	1.21826e-05	0.000142473	8.62522e-05	1.44748e-05	3.29951e-05	8.8151e-05	0.000115441	1.24147e-05	4.59944e-05	5.60729e-06	6.58533e-06	7.16712e-05	7.1402e-05	1.02108e-05	2.38638e-05	1.42059e-05	0.000108635	2.89042e-05
UniRef50_Q2SX96: DNA adenine methylase	3.0052e-05	0	7.04119e-06	1.02778e-05	3.67444e-06	7.20256e-07	1.65667e-05	0.000129753	3.07098e-05	2.243e-06	1.81174e-06	7.11609e-06	7.49e-06	0	0	0	0	0	8.67362e-08	1.85056e-05
UniRef50_Q3BXE3: Protein translocase subunit SecA|g__Neisseria.s__Neisseria_flavescens	3.93833e-06	0	0	5.34332e-06	0	5.88985e-07	4.85429e-07	3.97126e-06	1.24303e-05	6.96478e-06	6.17581e-05	1.46194e-07	0	9.04552e-06	0	0	1.11714e-06	5.58604e-07	7.76881e-08	0
UniRef50_Q45388: Protein tex|g__Haemophilus.s__Haemophilus_haemolyticus	2.10845e-05	0	6.28033e-06	1.16056e-05	2.51593e-05	3.11072e-05	0	0	5.42325e-06	1.54322e-05	7.56107e-06	0	8.78773e-06	5.35115e-06	2.17397e-05	0	1.30433e-05	2.55651e-05	2.2819e-05	3.38374e-05
UniRef50_Q47087: Achromobactin transport ATP-binding protein CbrD	2.21253e-05	6.5011e-05	4.14351e-06	0.00012025	5.38124e-06	7.73655e-07	5.11099e-05	3.44965e-05	3.15275e-05	1.6729e-05	4.63475e-05	6.13242e-05	2.84665e-05	3.5318e-05	2.16242e-06	8.51287e-06	1.62383e-06	3.01881e-06	3.59337e-05	1.35914e-05
UniRef50_Q49W89: Na(+)/H(+) antiporter subunit C1	8.93148e-06	1.53627e-06	1.40234e-05	9.05068e-06	4.15617e-05	1.0388e-05	4.11951e-06	5.80821e-07	3.18421e-06	2.39745e-05	1.50474e-06	1.68913e-06	5.46795e-05	8.51208e-06	1.13341e-05	3.36277e-06	2.78825e-06	3.41718e-05	5.4454e-06	2.23594e-05
UniRef50_Q49XZ6: Superoxide dismutase [Mn/Fe]	1.6583e-05	3.21102e-05	2.47797e-06	2.57543e-05	2.87717e-06	7.56091e-07	4.21627e-05	2.26103e-05	2.3525e-05	1.13939e-05	2.06574e-05	5.12166e-05	7.46902e-06	2.91745e-05	1.43316e-05	6.70057e-06	7.21729e-07	9.31006e-07	2.05465e-05	3.43317e-06
UniRef50_Q56036: Galactoside transport system permease protein MglC	0.000136112	1.03717e-05	6.46341e-05	0.000113232	7.78486e-05	4.32795e-05	2.29615e-05	5.21923e-05	6.95521e-05	3.46997e-05	2.71232e-05	9.3152e-06	4.31813e-05	6.32657e-05	8.44382e-05	8.91469e-06	6.31886e-05	2.11092e-05	5.39445e-05	6.9774e-05
UniRef50_Q5DXZ0|g__Neisseria.s__Neisseria_subflava	1.14761e-05	0	9.33156e-08	5.57116e-06	0	3.79899e-07	3.29528e-06	2.99258e-05	7.08828e-06	6.12115e-06	5.26024e-05	1.31535e-06	1.10023e-06	7.35706e-06	0	0	1.16408e-06	0	3.40899e-07	0
UniRef50_Q5F4W4: Putative membrane protein insertion efficiency factor	9.04569e-07	3.4471e-06	1.74282e-05	2.58454e-06	2.0692e-05	2.12498e-06	9.11701e-06	4.22707e-06	5.64652e-06	0	4.41937e-06	2.50983e-05	0	1.55808e-06	0	0	0	0	1.51436e-06	5.7538e-06
UniRef50_Q5F629: NADH-quinone oxidoreductase subunit N	3.17948e-05	9.42401e-08	9.9497e-06	1.26402e-05	3.0003e-06	1.22869e-06	7.88853e-06	5.70753e-05	2.73252e-05	2.88113e-05	0.000152962	3.89562e-06	2.52189e-06	1.75173e-05	1.08724e-05	0	3.97345e-06	4.93445e-06	1.03215e-06	2.70509e-05
UniRef50_Q5F928: UvrABC system protein C	2.13095e-05	0	3.3471e-06	6.57209e-06	8.79504e-07	5.83656e-07	5.10839e-06	5.12391e-05	1.35023e-05	1.18175e-05	8.69928e-05	1.74629e-06	1.28424e-06	8.60519e-06	7.66043e-06	0	2.67958e-06	1.76231e-06	6.83625e-07	1.51252e-05
UniRef50_Q5HRF7: Phosphate acetyltransferase|g__Streptococcus.s__Streptococcus_salivarius	5.25972e-06	4.39973e-05	3.17364e-07	1.06277e-06	6.72641e-07	2.22144e-07	2.37155e-05	2.9264e-05	2.14908e-05	7.45659e-07	4.87123e-06	8.30092e-06	0	6.92944e-06	5.22537e-07	9.14784e-06	3.66886e-07	5.58604e-07	1.25426e-05	2.99983e-07
UniRef50_Q5LY30: Glycoprotein endopeptidase	6.12398e-06	6.08185e-05	4.8747e-07	1.68148e-06	0	8.29479e-07	2.82675e-05	3.71942e-05	2.63087e-05	6.66266e-06	7.4326e-06	1.20222e-05	2.87307e-06	9.59781e-06	5.06296e-06	1.52812e-05	1.1063e-06	1.67133e-06	1.54557e-05	6.31863e-06
UniRef50_Q5X1H5: 50S ribosomal protein L35	6.89246e-06	2.17688e-05	0	2.95515e-06	0	9.92918e-07	2.14589e-05	1.83718e-05	3.76909e-05	6.30552e-06	1.51531e-05	6.39727e-05	4.47597e-06	1.10722e-05	2.73927e-05	1.84122e-05	2.11652e-06	0	3.15821e-05	0
UniRef50_Q5XAF5: PTS system mannose-specific EIIAB component|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	1.13118e-05	7.90289e-06	0.000166254	1.10721e-05	0.000240837	0.000270821	4.05085e-06	0	1.65492e-05	0.000231845	9.72349e-06	2.74256e-06	0.000185141	7.40911e-06	0.00014931	0.000218923	0.000239389	0.000270442	1.41176e-05	0.00013389
UniRef50_Q5XAQ1: Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase|g__Streptococcus.s__Streptococcus_salivarius	5.20372e-06	4.73068e-05	1.48627e-07	9.75603e-07	4.81969e-07	3.75245e-07	2.06782e-05	2.7159e-05	1.91585e-05	1.68411e-06	4.39971e-06	8.55295e-06	8.7603e-07	8.15141e-06	0	9.00175e-06	8.38225e-07	9.44886e-07	1.18385e-05	4.08807e-07
UniRef50_Q5YPC0: 50S ribosomal protein L33 2	2.87237e-07	4.38698e-06	0	8.29467e-06	1.59734e-05	0	1.15959e-05	2.9253e-06	2.86851e-07	1.21977e-05	1.68127e-05	1.24918e-05	2.34303e-05	1.3429e-05	8.52783e-06	2.66418e-05	1.42934e-06	8.15749e-06	2.22068e-06	1.04238e-05
UniRef50_Q5YRY6: Glycerol-3-phosphate dehydrogenase [NAD(P)+]	6.4448e-06	2.70995e-05	1.54696e-06	4.1223e-05	5.51973e-06	6.39579e-07	5.36622e-06	9.38706e-06	1.10963e-05	9.64821e-06	8.81605e-06	7.13021e-06	1.23204e-05	2.32985e-06	2.29296e-06	6.95408e-06	1.07757e-06	3.56591e-06	9.65362e-06	9.15089e-06
UniRef50_Q65R92: Nucleoid-associated protein MS1911|g__Haemophilus.s__Haemophilus_haemolyticus	2.95881e-07	0	2.18708e-05	0	1.71682e-06	0.000106488	0	0	1.1802e-07	3.6712e-05	4.48776e-07	0	3.73415e-05	5.2889e-08	3.95402e-05	0	9.62951e-05	5.11316e-05	4.82576e-08	6.81499e-05
UniRef50_Q65RF4: Trigger factor	0.000221119	2.12379e-05	0.000106346	0.000138759	0.000115275	0.000138343	3.32727e-05	8.45441e-05	0.000125241	7.17727e-05	4.53885e-05	6.13179e-06	5.189e-05	6.78076e-05	0.000128417	1.66313e-05	0.000155546	6.87682e-05	0.000122209	0.00013172
UniRef50_Q65RX0: Glutathione biosynthesis bifunctional protein GshAB|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	1.69875e-06	2.16329e-08	1.29439e-06	0.000104111	0	0	3.73299e-08	3.50795e-05	4.08702e-07	0	0	1.10849e-08	3.55286e-05	0	9.52674e-06	3.82524e-05	6.74009e-08	6.86251e-05
UniRef50_Q67NS9: GTPase Der	7.08218e-05	0.000167783	0.000175469	6.73639e-05	0.000257591	0.000272688	9.99321e-05	6.56735e-05	0.000108973	0.000268721	4.75177e-05	4.47937e-05	0.000253896	6.37861e-05	0.000163	0.000247933	0.000227103	0.000274053	9.36133e-05	0.000152579
UniRef50_Q6ADC9: 50S ribosomal protein L20|g__Haemophilus.s__Haemophilus_parainfluenzae	5.85372e-05	1.27725e-05	9.55922e-06	5.70131e-05	5.55567e-05	2.17987e-05	2.1444e-05	6.00029e-05	2.5442e-05	1.10504e-05	2.3008e-05	3.8064e-06	6.62899e-06	2.93352e-05	5.03029e-05	3.46506e-06	1.16959e-05	1.41419e-05	7.56485e-05	2.05589e-05
UniRef50_Q6GHK8: ATP-dependent DNA helicase RecG|g__Streptococcus.s__Streptococcus_infantis	1.39446e-05	8.86961e-06	7.65342e-07	1.61023e-05	1.64428e-07	9.65593e-07	1.12682e-05	1.16303e-05	1.81231e-05	3.05153e-06	1.2002e-05	1.25992e-05	1.19251e-06	1.21589e-05	7.22054e-07	3.29982e-06	2.25931e-06	8.04303e-07	1.59961e-05	2.08192e-07
UniRef50_Q72CF3: 50S ribosomal protein L17|g__Streptococcus.s__Streptococcus_salivarius	5.00595e-06	5.94818e-05	6.84098e-07	9.86999e-07	0	3.10091e-07	2.37503e-05	3.47417e-05	2.13157e-05	5.3216e-06	8.00023e-06	9.36213e-06	1.98932e-06	1.00683e-05	8.04019e-07	3.06838e-06	1.12688e-06	0	1.73288e-05	4.22265e-07
UniRef50_Q7U8U2: 2,3-bisphosphoglycerate-independent phosphoglycerate mutase|g__Veillonella.s__Veillonella_dispar	8.13849e-06	1.52398e-05	0	2.11202e-06	0	1.36526e-07	2.10912e-05	1.15104e-05	1.28178e-05	1.83583e-06	5.46562e-06	1.33271e-05	7.95727e-07	2.24909e-06	0	2.52837e-06	1.52331e-07	0	9.17605e-06	3.71571e-07
UniRef50_Q7UG32: Exodeoxyribonuclease	1.49689e-05	3.79424e-06	4.36791e-07	1.89534e-05	0	4.50912e-07	1.10046e-05	7.29261e-06	9.07156e-06	8.97618e-06	4.34357e-06	1.96107e-05	8.7603e-07	3.3335e-05	4.56923e-06	4.15507e-06	1.00205e-06	5.29136e-06	4.12834e-05	8.37687e-06
UniRef50_Q7VKM9: 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	0.00016133	1.65268e-05	7.44819e-05	0.000124344	0.000114958	8.63618e-05	2.57592e-05	7.30508e-05	0.000108251	5.6773e-05	3.83176e-05	4.75729e-06	3.30505e-05	5.73035e-05	0.00011156	7.33921e-06	0.000104527	5.10107e-05	0.000101284	0.000104104
UniRef50_Q7W4T6: Holliday junction ATP-dependent DNA helicase RuvB|g__Streptococcus.s__Streptococcus_infantis	1.55723e-05	7.81147e-06	1.29656e-06	1.91508e-05	8.35245e-06	9.59929e-07	9.10318e-06	9.60572e-06	8.42336e-06	3.17948e-06	1.05379e-05	1.25033e-05	6.36582e-07	9.59291e-06	1.28543e-06	1.00144e-06	1.58096e-06	1.92253e-06	8.0457e-06	1.18739e-06
UniRef50_Q839G5: 30S ribosomal protein S10|g__Actinomyces.s__Actinomyces_odontolyticus	0	7.30757e-06	0	2.28216e-05	0	0	9.433e-06	1.14476e-05	5.92367e-06	2.08485e-06	1.36255e-05	3.00672e-05	0	3.38687e-06	0	4.14232e-06	0	2.35412e-06	1.76828e-06	1.82279e-06
UniRef50_Q87Q30: Putative 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase 2|g__Prevotella.s__Prevotella_melaninogenica	4.68914e-06	6.41237e-06	0	5.92156e-07	0	1.06733e-06	1.13807e-05	1.47975e-05	2.94899e-05	4.83235e-06	4.85847e-06	2.24403e-05	2.70247e-06	6.95885e-06	0	7.05805e-06	1.71699e-07	0	3.39291e-05	8.38938e-07
UniRef50_Q88VD5: 30S ribosomal protein S15|g__Streptococcus.s__Streptococcus_parasanguinis	1.80664e-05	0.000100029	1.73238e-06	1.1871e-05	0	0	3.1843e-05	1.49733e-05	3.90455e-05	4.70275e-06	1.69271e-05	1.22633e-05	3.35043e-06	5.19217e-06	0	1.51317e-05	6.25335e-07	0	1.64186e-05	7.78245e-07
UniRef50_Q8DPA9|g__Streptococcus.s__Streptococcus_salivarius	4.83196e-06	3.47234e-05	2.75115e-07	6.71003e-07	9.42326e-07	0	1.49944e-05	2.39529e-05	1.42517e-05	1.64362e-06	3.89107e-06	7.45535e-06	1.71278e-06	6.8237e-06	0	6.57134e-06	6.53169e-07	0	8.64438e-06	8.00348e-07
UniRef50_Q8DPG6: Putative fluoride ion transporter CrcB 2	2.60693e-05	1.11958e-05	0.000128251	2.01468e-05	0.000219907	0.00018032	1.28752e-05	7.83966e-06	2.27394e-05	0.000165065	1.83196e-05	1.40201e-05	0.00015264	1.37774e-05	0.000124633	0.000171974	0.000210797	0.000210307	1.78626e-05	0.000107916
UniRef50_Q8FAD6: Ornithine carbamoyltransferase|g__Haemophilus.s__Haemophilus_parainfluenzae	0.000159776	1.58363e-05	1.38982e-05	0.000104501	7.6939e-05	4.93269e-06	2.73381e-05	6.99702e-05	8.48843e-05	9.19127e-06	3.60979e-05	5.02466e-06	7.47689e-06	3.55791e-05	8.99974e-05	2.97339e-06	8.75026e-06	1.21605e-05	9.27327e-05	2.5787e-05
UniRef50_Q8NLG0: Single-stranded DNA-binding protein|g__Rothia.s__Rothia_mucilaginosa	1.48337e-05	5.67578e-05	7.02547e-07	8.04793e-05	0	1.07562e-06	1.60488e-05	1.99168e-05	2.18657e-05	3.98865e-06	2.87144e-05	1.18896e-05	0	5.24597e-06	1.28616e-06	1.32503e-05	8.16764e-07	1.85155e-06	2.18303e-05	2.15667e-06
UniRef50_Q8RDV8: 30S ribosomal protein S16|g__Fusobacterium.s__Fusobacterium_periodonticum	2.07653e-05	0	5.98586e-07	1.90524e-05	0	1.1915e-06	6.35435e-06	1.68652e-06	5.99517e-07	0	1.51274e-06	6.69176e-06	0	2.99637e-05	1.41312e-06	0	2.58962e-06	0	1.30233e-05	1.32217e-06
UniRef50_Q8RE20: Biopolymer transport exbD protein	2.00931e-05	0	3.38511e-07	1.34383e-05	0	3.37797e-07	4.79965e-06	1.7297e-06	6.145e-07	7.61896e-07	1.43006e-06	8.54482e-06	0	3.14433e-05	4.00628e-06	3.08919e-06	1.84932e-06	8.49423e-07	1.61068e-05	0
UniRef50_Q8RG30: Glutamate dehydrogenase|g__Gemella.s__Gemella_haemolysans	6.23624e-07	3.13406e-07	9.17949e-06	2.44837e-07	4.9897e-05	1.19884e-05	5.98121e-08	0	1.62958e-07	2.83204e-05	2.73238e-07	2.23665e-08	8.01981e-05	4.17906e-07	5.01993e-06	6.24394e-06	1.79341e-06	2.76449e-05	8.90335e-08	1.99149e-05
UniRef50_Q8RG75: UPF0271 protein FN0439	3.70073e-05	5.12015e-05	1.00659e-06	4.25326e-05	9.17633e-07	2.0328e-06	6.94586e-05	4.12362e-05	3.51881e-05	1.12759e-05	2.61542e-05	6.98101e-05	1.66287e-05	6.30077e-05	1.48104e-05	1.85169e-05	2.74655e-06	2.20703e-06	4.53415e-05	6.94087e-06
UniRef50_Q8RHK3: Valine--tRNA ligase	2.38279e-05	2.26145e-06	2.65655e-06	1.735e-05	2.45776e-07	1.875e-06	8.50765e-06	4.67965e-06	2.77068e-06	4.46671e-06	3.70122e-06	2.95215e-05	1.11681e-06	3.14044e-05	9.55932e-06	3.18574e-06	2.70763e-06	2.21815e-06	1.86543e-05	7.11901e-06
UniRef50_Q8RI04: Biopolymer transport exbB protein	2.15603e-05	5.94428e-07	3.83469e-07	1.88266e-05	0	1.34131e-06	5.81036e-06	1.61186e-06	5.71646e-07	2.58926e-06	1.67025e-06	7.68263e-06	0	3.27763e-05	5.43175e-06	0	1.88018e-06	1.92735e-06	1.88339e-05	5.43808e-06
UniRef50_Q8ZD52: Thiol:disulfide interchange protein DsbE	6.90412e-08	5.5816e-08	2.75313e-05	1.14923e-07	1.42951e-06	9.73291e-05	0	0	2.41536e-07	2.98953e-05	2.90216e-07	0	4.2511e-05	0	3.94512e-05	2.02064e-06	0.0001125	4.48403e-05	3.34849e-08	8.11933e-05
UniRef50_Q99XQ7: Elongation factor Ts|g__Streptococcus.s__Streptococcus_parasanguinis	1.15489e-05	0.000119221	7.1661e-07	3.79134e-06	0	6.26107e-07	2.82999e-05	1.64449e-05	2.86109e-05	1.40562e-06	1.22309e-05	1.27416e-05	6.08199e-07	3.99369e-06	2.47522e-07	8.64844e-06	4.64874e-07	5.24803e-07	1.25998e-05	8.48926e-07
UniRef50_Q99YM5: Guanylate kinase|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	1.13182e-05	5.72414e-06	0.00014902	1.06761e-05	0.000206436	0.000239092	4.26423e-06	0	1.52037e-05	0.000202731	1.093e-05	5.39621e-06	0.000198337	5.0569e-06	9.29837e-05	0.000206321	0.000156401	0.000236881	1.08296e-05	9.66387e-05
